username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mambakccabello;2012-06-24 21:54;0;0;"Amanhã eu vou apresentar um trabalho sobre bullying pra turma da manhã OrgulhoDeSerFãDeRestart";;;;"217058188938313728";https://twitter.com/mambakccabello/status/217058188938313728
Cariine_rezende;2012-05-30 21:12;0;0;"Amigas @ nubiaoliveiira e @ Thaatii__ acho que vamos ser processada por Bullying. Podemos pagar Cesta Basica né? Ou trabalho voluntario! Kkkkk";;@ @;;"207987977845088256";https://twitter.com/Cariine_rezende/status/207987977845088256
wannabenat;2012-05-27 19:53;0;0;"@ WeDoingCutting eu tenho um projeto que ajuda pessoas que sofrem bullying e etc, mas nunca dsa certo kk, amo o trabalho d vcs s2";;@;;"206880929002684416";https://twitter.com/wannabenat/status/206880929002684416
carolfrassao;2012-05-22 15:00;0;0;"Sofrendo bullying no trabalho! @Braskem http://instagr.am/p/K8C2HiBBCi/";;@Braskem;;"204995214434254848";https://twitter.com/carolfrassao/status/204995214434254848
Juliealbiero;2012-05-08 19:27;1;0;"Já que eu nao consigo fazer bullying com o meu namorado,existe a ines e o adriano para fazer este trabalho ;D";;;;"199988963904196608";https://twitter.com/Juliealbiero/status/199988963904196608
adrianooce;2012-05-08 13:25;0;0;"Sofrendo bullying no trabalho! @Lig Moto Taxi http://instagr.am/p/KX05WQlzXb/";;@Lig;;"199897891194671107";https://twitter.com/adrianooce/status/199897891194671107
lynnccruz;2012-04-17 15:09;0;0;"Sofrendo bullying no trabalho (obra de Felipe Dantas). pic.twitter.com/fhtKMGPp";;;;"192313795778064384";https://twitter.com/lynnccruz/status/192313795778064384
hojeediademaria;2012-04-02 00:57;0;0;"Vou sofrer bullying no trabalho HUAHAUAHAUAHAU";;;;"186663542009769984";https://twitter.com/hojeediademaria/status/186663542009769984
thadeurn;2012-03-30 15:41;0;0;"To praticando bullying hj no trabalho como se não houvesse amanha.";;;;"185799020487249920";https://twitter.com/thadeurn/status/185799020487249920
juycer;2012-03-22 17:05;0;0;"“ @ erreoliveira: Me chamaram de Osama Bin Laden aqui no trabalho. Configura bullying ou é a dica pra fazer a barba?” bulen";;@;;"182921030510182400";https://twitter.com/juycer/status/182921030510182400
joycinhama;2012-02-17 08:52;0;0;"@ bahsilveira no trabalho bullying se chama assédio moral, e isso sempre me remete a algo sexual! Hahahahahahahaha";;@;;"170460649103704064";https://twitter.com/joycinhama/status/170460649103704064
RoniCarvalho13;2012-02-13 19:30;0;0;"" @ IroniaSA: Não é bullying se a pessoa chegou sorrindo no trabalho de manhã." Bom saber...";;@;;"169171604348219393";https://twitter.com/RoniCarvalho13/status/169171604348219393
MrSomenzari;2011-12-07 23:10;0;0;"HAHAHAH GENTE ME CHAMAM DE SR? SIRIQUEIJO NO TRABALHO! KD DISK BULLYING??";;;;"144584632673894400";https://twitter.com/MrSomenzari/status/144584632673894400
mongeyakusan;2011-12-07 13:19;0;0;"S paciência: fofoca d subceleb, colega d trabalho naja, colega medico egocêntrico, gay q se ofende c bullying mas briga p quem e melhor diva";;;;"144435941237465088";https://twitter.com/mongeyakusan/status/144435941237465088
jorgebentes;2011-11-15 10:55;0;0;"Acabei de passar por um morador de rua que disse: "tá bem mais magro hein". Ou seja trabalho no feriado e ainda sofro bullying!";;;;"136427186822455297";https://twitter.com/jorgebentes/status/136427186822455297
Fernanda_Smith;2011-11-08 22:32;0;0;"O Bullying começa quando seu nome é o último no trabalho feito em grupo.";;;;"134065860062097408";https://twitter.com/Fernanda_Smith/status/134065860062097408
fernandamlb;2011-11-08 21:19;1;0;"E se ninguem quiser ser minha dupla em um trabalho? Vai virar TT tambem? Ah vá, isso nao é bullying";;;;"134047319267086336";https://twitter.com/fernandamlb/status/134047319267086336
mel_restitutti;2011-10-18 14:00;0;0;"To sofrendo bullying no trabalho :( soh pq to branca =\";;;;"126341835529535489";https://twitter.com/mel_restitutti/status/126341835529535489
paulinhachaves;2011-10-04 20:00;0;0;"Bullying no trabalho";;;;"121359088226541568";https://twitter.com/paulinhachaves/status/121359088226541568
duplusk;2011-09-28 19:59;0;0;"Garoto Pedro Yarthox sai do twitter. "Muita pressão e bullying, quero me focar no meu trabalho musical" veja fotos";;;;"119184556527058944";https://twitter.com/duplusk/status/119184556527058944
p_maia;2011-09-21 20:28;0;0;"@ DepPerpetua não tia é porque o trabalho é sobre bullying!";;@;;"116655141926604801";https://twitter.com/p_maia/status/116655141926604801
elbineo;2011-09-20 08:29;0;0;"Isso se chama bullying no ambiente de trabalho http://twitpic.com/6nrgk0";;;;"116111794849841152";https://twitter.com/elbineo/status/116111794849841152
flavioricardo;2011-08-31 15:55;0;0;"@ xorna Acho que bullying deve fazer parte da rotina de trabalho 99,9% das empresas de software. :-P";;@;;"108976243482968064";https://twitter.com/flavioricardo/status/108976243482968064
InglaFaulstich;2011-08-18 09:52;0;0;"Trabalho com adolescentes sobre Bullying (@La Salle Brasília) http://4sq.com/nn5fS3";;@La;;"104173723359260673";https://twitter.com/InglaFaulstich/status/104173723359260673
galdinotoscano;2011-08-16 01:21;0;0;"# programadojo Respeito muito o trabalho da Dr. Ana Beatriz, porém o termo BULLYING poderia ser traduzido para nosso idioma sim.";;;#;"103320494979284992";https://twitter.com/galdinotoscano/status/103320494979284992
extatique;2011-08-05 11:29;0;0;"Denúncia! Estou sofrendo bullying no trabalho ;) @one digital comunicacao digital http://instagr.am/p/JZ0AL/";;@one;;"99487240757063680";https://twitter.com/extatique/status/99487240757063680
ArielQuintas;2011-08-05 07:10;0;0;"# BomdiaParana falando de bullying no trabalho. que puta viadagem da porra ein?!";;;#;"99422079002226688";https://twitter.com/ArielQuintas/status/99422079002226688
eliassouto;2011-07-25 10:54;0;0;"@ LelioCalhau concordo com vc. Mas o bullying está em todo lugar, trabalho, lazer, onde houver convívio social...";;@;;"95492107011231744";https://twitter.com/eliassouto/status/95492107011231744
Thi1i;2011-07-13 12:52;1;0;"to sofrendo bullying no trabalho só pq toda vez q me chamam eu coloco a mão na cintura, viro em câmera lenta e jogo meu cabelo pro lado aff";;;;"91173195641655296";https://twitter.com/Thi1i/status/91173195641655296
fabintk;2011-06-28 14:20;0;0;"Estou senso vitima de bullying no trabalho! :/";;;;"85759408801464320";https://twitter.com/fabintk/status/85759408801464320
tito_booz;2011-06-14 22:16;0;0;"To sofrendo bullying no trabalho porque não tenho um Playstation 3. :-(";;;;"80805802893516800";https://twitter.com/tito_booz/status/80805802893516800
Isabelagonc;2011-06-14 19:59;56;7;"O BULLYING COMEÇA QND SEU NOME É O ULTIMO NO TRABALHO FEITO EM GRUPO";;;;"80771452139356162";https://twitter.com/Isabelagonc/status/80771452139356162
MonstrinhosSA;2011-06-08 11:43;0;0;"Bullying rolando solto em ambiente de trabalho..";;;;"78472217549221888";https://twitter.com/MonstrinhosSA/status/78472217549221888
BellaTeixeira;2011-06-07 10:55;0;0;"@ claraulhoa Vai chamar você para falar desse trabalho aí que é bem mais complexo - bobona. E nao é bullying é a realidade :)";;@;;"78097716693057536";https://twitter.com/BellaTeixeira/status/78097716693057536
HenriqueMouraF;2011-06-05 03:36;0;0;"Vou sofrer bullying pela minha musica do trabalho. Vai ser bad, mas foda-se.";;;;"77262460737957888";https://twitter.com/HenriqueMouraF/status/77262460737957888
benifalcone;2011-05-20 21:59;1;0;"@ MBoury Obg pela oportunidade de debater o bullying através do Téo. Pela primeira vez na vida, enxerguei a real importância do meu trabalho.";;@;;"71741763655700481";https://twitter.com/benifalcone/status/71741763655700481
riltonmorais;2011-05-09 10:49;0;0;"Acabou a folga. Retornando para a vida sem glamour. Se eu assumir que fico feliz em voltar ao trabalho, será que vou sofrer bullying?";;;;"67586918224904192";https://twitter.com/riltonmorais/status/67586918224904192
Aleott;2011-05-06 12:26;0;0;"Trabalho, o bullying da vida";;;;"66524193784725504";https://twitter.com/Aleott/status/66524193784725504
renatogomesmar;2011-05-02 14:14;0;0;"To sendo bulinado no trabalho # bullying";;;#;"65101814672007169";https://twitter.com/renatogomesmar/status/65101814672007169
mvtq;2011-04-19 04:05;0;0;"@ anthonytemp cara de quem sofre # bullying no trabalho!! Hahahahaha";;@;#;"60237649411190784";https://twitter.com/mvtq/status/60237649411190784
mpcesa;2011-04-15 18:02;0;0;"“@BieCesa: Existe bullying empresarial será?? Se sim, nos da o direito de cometer insanidades??” Existe, sim, mas o troco vem com o trabalho";;@BieCesa;;"58998632006946816";https://twitter.com/mpcesa/status/58998632006946816
paulabazote;2011-04-15 16:09;0;0;"Fiquei 30 minutos ouvindo lamentações de uma MOÇA de 53 anos que é virgem e sofre "bullying" no trabalho. Eu realmente mereço, certeza.";;;;"58970246031220737";https://twitter.com/paulabazote/status/58970246031220737
__NathyCosta;2011-03-01 19:04;0;0;"Amanhã eu vo ter que apresentar trabalho sobre o Bullying, na frente da classe inteira, e a vergonha como fica? rs.";;;;"42706692567339008";https://twitter.com/__NathyCosta/status/42706692567339008
carolfasciana;2011-02-24 22:47;0;0;"E depois o trabalho sobre Bullying g-g";;;;"40951078652608514";https://twitter.com/carolfasciana/status/40951078652608514
annielleh;2010-12-14 23:22;0;0;"vou terminar meu trabalho sobre # Bullying :)";;;#;"14852863150792704";https://twitter.com/annielleh/status/14852863150792704
camila_p;2010-12-13 22:44;0;0;"as meninas do trabalho já me acham engraçada e querem me chamar pra tomar cerveja # bullying # no # more";;;# # #;"14480718805602304";https://twitter.com/camila_p/status/14480718805602304
